id,_source,_mbfc,_opinion,_year,_text,ar1_LL,ar1_CA,ar1_AR,ar1_DA,ar1a_LL,ar1a_CA,ar1a_AR,ar1a_DA,ar2_LL,ar2_CA,ar2_AR,ar2_DA,ar3_LL,ar3_CA,ar3_AR,ar3_DA,ar4_LL,ar4_CA,ar4_AR,ar4_DA,ar5_LL,ar5_CA,ar5_AR,ar5_DA,hi1_LL,hi1_CA,hi1_AR,hi1_DA,hi2_LL,hi2_CA,hi2_AR,hi2_DA,hi5_LL,hi5_CA,hi5_AR,hi5_DA,co1_LL,co1_CA,co1_AR,co1_DA,co2_LL,co2_CA,co2_AR,co2_DA,co3_LL,co3_CA,co3_AR,co3_DA,mo1_LL,mo1_CA,mo1_AR,mo1_DA,mo2_LL,mo2_CA,mo2_AR,mo2_DA,mo3_LL,mo3_CA,mo3_AR,mo3_DA,ec1_LL,ec1_CA,ec1_AR,ec1_DA,ec2_LL,ec2_CA,ec2_AR,ec2_DA,ec3_LL,ec3_CA,ec3_AR,ec3_DA,comm_LL,comm_CA,comm_AR,comm_DA,ar6_LL,ar6_CA,ar6_AR,ar6_DA,ar7_LL,ar7_CA,ar7_AR,ar7_DA,hi3_LL,hi3_CA,hi3_AR,hi3_DA,hi4_LL,hi4_CA,hi4_AR,hi4_DA,co4_LL,co4_CA,co4_AR,co4_DA,ar6_ents_LL,ar6_ents_CA,ar6_ents_AR,ar6_ents_DA,ar7_ents_LL,ar7_ents_CA,ar7_ents_AR,ar7_ents_DA,hi3_ents_LL,hi3_ents_CA,hi3_ents_AR,hi3_ents_DA,hi4_ents_LL,hi4_ents_CA,hi4_ents_AR,hi4_ents_DA,ar1a_ents_LL,ar1a_ents_CA,ar1a_ents_AR,ar1a_ents_DA,co4_ents_winner_LL,co4_ents_winner_CA,co4_ents_winner_AR,co4_ents_winner_DA,co4_ents_loser_LL,co4_ents_loser_CA,co4_ents_loser_AR,co4_ents_loser_DA
693,Politicus USA,left_bias,False,2017,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,n/a: problem is resolved,n/a: problem is resolved,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,,,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,['other'  'US Senate'],['other'  'Senate panel'],-1,-1,['President Donald Trump â\x80\x99s 2'],['President Donald Trump â\x80\x99s 2'],-1,-1,[],[],-1,-1,['other'  'UN Framework Convention on Climate Change'],['the Paris Climate Agreement 1'],-1,-1,['Defying Trump  Senate panel approves funding for U.N. climate body'],['Defying Trump  Senate panel approves funding for U.N. climate body'],-1,-1,[],[],-1,-1,[],[],-1,-1
370,thedailycaller,right_bias,False,2018,-1,yes,yes,-1,-1,no,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,no,yes,-1,-1,yes,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,yes,-1,-1,no,yes,-1,-1,no,no,-1,-1,,,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,yes,-1,-1,['other'  'Forest management '],['other'  'forest management policies'],-1,-1,"['other'  ""California's environmental laws""]",['California â\x80\x99s 3'],-1,-1,['California forests 5'],['California â\x80\x99s 3'],-1,-1,[],[],-1,-1,['Trump is Right That Bad Environmental Laws Is Whatâ\x80\x99s Causing Californiaâ\x80\x99s Massive Wildfires'],['The LA Times Inadvertently Admits Trump Is Right About Whatâ\x80\x99s Causing Californiaâ\x80\x99s Massive Wildfires'],-1,-1,[],['Trump Administration 4'],-1,-1,[],['no_loser'],-1,-1
95,talkingpointsmemo,left_bias,False,2019,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,yes,-1,-1,no,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,yes,yes,-1,-1,,,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,['other'  'Green New Deal'],['intended 2'],-1,-1,['other'  'fossil fuels '],['other'  'Trump'],-1,-1,[],[],-1,-1,['other'  'renewable energy industries'],['other'  'climate change; jobs'],-1,-1,['Democrats Mobilize On Green New Deal'],['Democrats Mobilize On Green New Deal'],-1,-1,[],[],-1,-1,[],[],-1,-1
675,CNN,left_bias,False,2017,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,,,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,['other'  'Paris Agreement'],['I 2'],-1,-1,['other'  'Trump'],['he 1'],-1,-1,[],[],-1,-1,[],[],-1,-1,['Al Gore presses on with climate change action in the Trump era'],['Al Gore presses on with climate change action in the Trump era'],-1,-1,[],[],-1,-1,[],[],-1,-1
491,usatoday,left_center_bias,False,2018,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,yes,-1,-1,no,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,,,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,['the Justice Department 4'],"[""Lawyers for Our Children 's Trust 5""]",-1,-1,"[""Lawyers for Our Children 's Trust 5""]",['the Justice Department 4'],-1,-1,[],[],-1,-1,[],[],-1,-1,"[""Supreme Court won't halt unusual climate change lawsuit brought by children on behalf of 'future generations'""]","[""Supreme Court won't halt unusual climate change lawsuit brought by children on behalf of 'future generations'""]",-1,-1,[],[],-1,-1,[],[],-1,-1
416,talkingpointsmemo,left_bias,False,2018,-1,yes,-1,-1,-1,yes,-1,-1,-1,yes,-1,-1,-1,no,-1,-1,-1,yes,-1,-1,-1,yes,-1,-1,-1,no,-1,-1,-1,yes,-1,-1,-1,no,-1,-1,-1,no,-1,-1,-1,no,-1,-1,-1,no,-1,-1,-1,no,-1,-1,-1,yes,-1,-1,-1,no,-1,-1,-1,no,-1,-1,-1,no,-1,-1,-1,no,-1,-1,-1,,-1,-1,-1,yes,-1,-1,-1,yes,-1,-1,-1,yes,-1,-1,-1,no,-1,-1,-1,no,-1,-1,-1,['the oil executives 3'],-1,-1,-1,['other'  'fossil fuel industry '],-1,-1,-1,['other'  'humanity'],-1,-1,-1,[],-1,-1,-1,['Pope Francis Puts Oil Execs On Notice: â\x80\x98Energy Must Not Destroy Civilizationâ\x80\x99'],-1,-1,-1,[],-1,-1,-1,[],-1,-1,-1
509,bbc,left_center_bias,False,2018,-1,yes,not_relevant,-1,not_relevant,yes,not_relevant,-1,not_relevant,no,not_relevant,-1,not_relevant,no,not_relevant,-1,not_relevant,no,not_relevant,-1,not_relevant,no,not_relevant,-1,not_relevant,no,not_relevant,-1,not_relevant,no,not_relevant,-1,not_relevant,no,not_relevant,-1,not_relevant,no,not_relevant,-1,not_relevant,no,not_relevant,-1,not_relevant,no,not_relevant,-1,not_relevant,no,not_relevant,-1,not_relevant,no,not_relevant,-1,not_relevant,no,not_relevant,-1,not_relevant,no,not_relevant,-1,not_relevant,no,not_relevant,-1,not_relevant,no,not_relevant,-1,not_relevant,,not_relevant,-1,not_relevant,no,not_relevant,-1,not_relevant,yes,not_relevant,-1,not_relevant,yes,not_relevant,-1,not_relevant,no,not_relevant,-1,not_relevant,no,not_relevant,-1,not_relevant,[],not_relevant,-1,not_relevant,['other'  'warmer water temperatures. '],not_relevant,-1,not_relevant,['whales 3'],not_relevant,-1,not_relevant,[],not_relevant,-1,not_relevant,['New Zealand beached whales: Why are so many getting stranded?'],not_relevant,-1,not_relevant,[],not_relevant,-1,not_relevant,[],not_relevant,-1,not_relevant
869,RT,questionable_source,False,2017,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,yes,-1,-1,yes,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,,,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,['Washington Governor Jay Inslee D 5'],['Washington Governor Jay Inslee D 5'],-1,-1,['a proposed oil terminal 3'],['Protesters 4'],-1,-1,[],['a BNSF train 6'],-1,-1,[],[],-1,-1,['2 protesters arrested after laying down on tracks to block oil train in Washington'],['2 protesters arrested after laying down on tracks to block oil train in Washington'],-1,-1,[],[],-1,-1,[],[],-1,-1
405,politicususa,left_bias,False,2018,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,yes,-1,-1,no,yes,-1,-1,yes,yes,-1,-1,,,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,['the United States 3'],['the United States 3'],-1,-1,['Trump 2'],['Trump 2'],-1,-1,['other'  'US Economy '],['other'  'the poor; public health; American society '],-1,-1,[],[],-1,-1,['U.S. report says climate change will batter economy  in clash with Trump'],['U.S. report says climate change will batter economy  in clash with Trump'],-1,-1,[],[],-1,-1,[],[],-1,-1
72,thedailycaller,right_bias,False,2019,-1,yes,yes,-1,-1,no,yes,-1,-1,yes,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,yes,-1,-1,no,no,-1,-1,yes,no,-1,-1,,,-1,-1,yes,no,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,['other'  'Green new deal'],[],-1,-1,['other'  'Methane emissions from livestock'],['Methane 3'],-1,-1,[],['other'  'public health; farmers'],-1,-1,[],[],-1,-1,['â\x80\x98Green New Dealâ\x80\x99 Must Tackle Problem with Methane Emissions from Cattle'],['â\x80\x98Green New Dealâ\x80\x99 Looks To Tackle The Scourge Of Cow Flatulence'],-1,-1,[],[],-1,-1,[],[],-1,-1
263,rt,questionable_source,False,2019,-1,yes,yes,-1,yes,no,yes,-1,no,no,yes,-1,yes,no,no,-1,no,yes,yes,-1,no,yes,no,-1,no,no,no,-1,no,yes,yes,-1,no,no,yes,-1,no,yes,yes,-1,yes,yes,yes,-1,yes,yes,yes,-1,yes,no,no,-1,no,no,no,-1,no,no,no,-1,yes,yes,yes,-1,yes,yes,yes,-1,yes,yes,yes,-1,no,,,-1,,yes,yes,-1,yes,yes,yes,-1,no,no,yes,-1,no,no,no,-1,no,no,no,-1,no,['other'  'Green New Deal; nuclear power'],['President Donald Trump 5'],-1,['the Green New Deal 2'],['other'  'fossil fuels'],['Congresswoman Alexandria Ocasio - Cortez 1'],-1,[],[],['other'  'US economy '],-1,[],[],[],-1,[],['AOC clashes with ex-Greenpeace founder over Green New Deal'],['â\x80\x98Pompous twit will get us all killedâ\x80\x99: AOC tweet-tacked over Green New Deal by ex-Greenpeace founder'],-1,['Congresswoman Alexandria Ocasio - Cortez faces criticism for Green New Deal'],[],[],-1,[],[],[],-1,[]
292,rt,questionable_source,False,2019,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,,,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,yes,-1,-1,[],[],-1,-1,['Democratic presidential frontrunner Joe Biden 0'],['Democratic presidential frontrunner Joe Biden 0'],-1,-1,[],[],-1,-1,[],[],-1,-1,['Biden criticized during climate change town hall for ties to fossil fuel industry.'],['Biden is not the environmental advocate he says he is  and he is not a reliable candidate'],-1,-1,[],['no_winner'],-1,-1,[],['Democratic presidential frontrunner Joe Biden 0'],-1,-1
444,vox,left_bias,False,2018,-1,yes,-1,-1,yes,no,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,yes,-1,-1,no,yes,-1,-1,yes,no,-1,-1,yes,no,-1,-1,yes,no,-1,-1,no,no,-1,-1,yes,no,-1,-1,no,yes,-1,-1,yes,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,yes,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,no,,-1,-1,,yes,-1,-1,no,yes,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,no,no,-1,-1,no,['other'  'FEMA'],-1,-1,[],['the Trump administration â\x80\x99s 4'],-1,-1,['the Trump administration â\x80\x99s 4'],['other'  'US climate response '],-1,-1,['The United States 0'],[],-1,-1,[],"[""Climate change not mentioned in FEMA's 2018-2022 strategic plan""]",-1,-1,"[""FEMA's plans to alleviate effects of natural disasters fails to mention climate change""]",[],-1,-1,[],[],-1,-1,[]
485,usatoday,left_center_bias,False,2018,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,no,no,-1,-1,yes,no,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,no,no,-1,-1,,,-1,-1,yes,no,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,no,no,-1,-1,yes,no,-1,-1,['other'  'Democrats; Clean energy'],[],-1,-1,['other'  'Republicans; Carbon energy'],['Trump 2'],-1,-1,[],['other'  'public health; weather '],-1,-1,['other'],[],-1,-1,['Climate change: Democrats see Trump  GOP inaction as 2020 opportunity'],['Climate change: Democrats see Trump  GOP inaction as 2020 opportunity'],-1,-1,['other'  'Democrats'],[],-1,-1,['other'  'Republicans'],[],-1,-1
875,Breitbart,questionable_source,False,2017,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,,,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,yes,no,-1,-1,no,yes,-1,-1,['other'  ' ETC; Paris Accord; Green energy'],['President Trump 3'],-1,-1,['President Trump 3'],['its 0'],-1,-1,[],['other'  'energy industry'],-1,-1,['other'  'renewable energy industries'],[],-1,-1,['Al Gore-Backed Group Demands Countries Kick In $15 Trillion to Fight Global Warming'],['Al Gore-Backed Group Demands Countries Kick In $15 Trillion to Fight Global Warming'],-1,-1,[],['its 0'],-1,-1,[],['no_loser'  'energy industry'],-1,-1
154,motherjones,left_bias,False,2019,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,yes,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,no,-1,-1,no,no,-1,-1,yes,no,-1,-1,,,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,['other'  'the Green New Deal'],['the federal government 1'],-1,-1,[],['other'  'capitalism '],-1,-1,[],[],-1,-1,['other'  'the United States'],['forests 4'],-1,-1,['Critics of the Green New Deal Rail Against Socialism. Weâ\x80\x99ve Seen This Before.'],['Critics of the Green New Deal Rail Against Socialism. Weâ\x80\x99ve Seen This Before.'],-1,-1,[],[],-1,-1,[],[],-1,-1
124,vox,left_bias,False,2019,-1,yes,yes,-1,yes,yes,yes,-1,no,yes,yes,-1,yes,no,no,-1,no,yes,yes,-1,yes,no,yes,-1,yes,no,yes,-1,no,no,no,-1,yes,no,no,-1,no,no,no,-1,no,no,no,-1,no,no,no,-1,no,no,no,-1,no,no,no,-1,no,no,yes,-1,no,no,no,-1,no,no,no,-1,no,no,no,-1,no,,,-1,,yes,yes,-1,yes,yes,no,-1,yes,no,yes,-1,yes,no,yes,-1,no,no,no,-1,no,['other'  'tropical forests'],['other'  'scientists'],-1,['species 0'],['other'  'Deforestation'],[],-1,['other'  'Climate change'],[],['species 0'],-1,['other'  'Life on Earth'],[],['species 0'],-1,[],['These 3 supertrees can protect us from climate collapse'],['These 3 supertrees can protect us from climate collapse'],-1,['Tropical forests play an important role in preventing climate disaster '],[],[],-1,[],[],[],-1,[]
260,breitbart,questionable_source,False,2019,-1,yes,yes,-1,yes,yes,yes,-1,yes,yes,yes,-1,yes,no,no,-1,no,yes,yes,-1,yes,no,no,-1,yes,no,yes,-1,yes,no,no,-1,yes,no,no,-1,no,yes,no,-1,yes,yes,no,-1,no,no,no,-1,no,no,no,-1,no,no,no,-1,no,no,no,-1,no,no,no,-1,no,no,no,-1,no,no,no,-1,no,,,-1,,yes,yes,-1,yes,yes,no,-1,no,no,no,-1,yes,no,no,-1,no,no,no,-1,no,['Democrat presidential candidate and billionaire Tom Steyer 0'],['Democrat presidential candidate and billionaire Tom Steyer 0'],-1,['Democrat presidential candidate and billionaire Tom Steyer 0'],['other'  'Fossil fuels'],[],-1,[],[],[],-1,['other'  'Americans '],[],[],-1,[],"[""Tom Steyer Vows to 'Declare State of Emergency' on Climate Crisis""]","[""Tom Steyer Vows to 'Declare State of Emergency' on Climate Crisis""]",-1,"[""Tom Steyer Vows to 'Declare State of Emergency' on Climate Crisis""]",[],[],-1,[],[],[],-1,[]
690,Vox,left_bias,False,2017,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,,,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,no,no,-1,-1,['other'  'Clean Power Plan '],['Obama 1'],-1,-1,['other'  'Trump administration '],['Pruitt 0'],-1,-1,['other'  'human health'],['other'  'environment; health risks'],-1,-1,['coal 2'],[],-1,-1,['Trumpâ\x80\x99s war on climate policy is also a war on public health'],['Trumpâ\x80\x99s war on climate policy is also a war on public health'],-1,-1,[],[],-1,-1,[],[],-1,-1
726,The Huffington Post,left_bias,False,2017,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,n/a: problem is resolved,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,,,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,yes,-1,-1,no,no,-1,-1,['BNP Paribas 0'],['BNP Paribas 0'],-1,-1,['other'  'Fracking'],['BNP Paribas 0'],-1,-1,[],[],-1,-1,[],['the United States â\x80\x99 5'],-1,-1,['Franceâ\x80\x99s Biggest Bank Becomes The First To Cut Off Funding For Natural Gas Fracking'],['Franceâ\x80\x99s Biggest Bank Becomes The First To Cut Off Funding For Natural Gas Fracking'],-1,-1,[],[],-1,-1,[],[],-1,-1
168,usatoday,left_center_bias,False,2019,-1,yes,yes,-1,yes,yes,no,-1,yes,no,no,-1,no,no,no,-1,no,yes,yes,-1,no,no,no,-1,no,no,yes,-1,yes,no,no,-1,no,no,no,-1,no,yes,yes,-1,yes,no,yes,-1,yes,yes,yes,-1,yes,no,no,-1,no,no,no,-1,no,no,no,-1,no,no,yes,-1,yes,no,no,-1,no,no,no,-1,no,,,-1,,no,no,-1,no,yes,yes,-1,yes,yes,yes,-1,yes,yes,yes,-1,no,no,yes,-1,no,[],[],-1,[],"[""President Donald Trump 's 3""]",['Andrew Wheeler 0'],-1,['Andrew Wheeler 0'],['other'  'Obama-era regulations'],['other'  'clean water '],-1,['other'  'Obama-era environmental regulations'],['the fossil fuel and chemical industries 5'],['the fossil fuel and chemical industries 5'],-1,[],"[""Andrew Wheeler  who's been leading Trump deregulatory charge  confirmed by Senate as EPA chief""]",['Andrew Wheeler is still a controversial candidate'],-1,"[""Andrew Wheeler  who's been leading Trump deregulatory charge  confirmed by Senate as EPA chief""]",[],['Andrew Wheeler 0'],-1,[],[],['no_loser'],-1,[]
228,npr,left_center_bias,False,2019,-1,yes,yes,-1,yes,yes,no,-1,no,yes,yes,-1,yes,no,no,-1,no,yes,yes,-1,yes,no,no,-1,yes,no,no,-1,yes,no,no,-1,no,no,yes,-1,yes,no,no,-1,no,no,no,-1,no,no,no,-1,no,no,no,-1,no,no,no,-1,no,no,yes,-1,no,yes,no,-1,yes,no,no,-1,no,yes,yes,-1,no,,,-1,,yes,yes,-1,yes,yes,yes,-1,yes,no,yes,-1,no,yes,yes,-1,no,no,no,-1,no,['an anaerobic digester 5'],['Owner Peter Melnik   a fourth - generation dairy farmer 6'],-1,['Vanguard Renewables 2'],['other'  'Food waste in landfills'],['waste 1'],-1,['other'  'Wasted food '],[],['other'  'climate change'],-1,[],['farmers'],['waste 1'],-1,[],['Chew On This: Farmers Are Using Food Waste To Make Electricity'],['dairy farmers in Massachusetts are using wasted food as a source of energy to fight climate change'],-1,['Farmers Are Using Food Waste To Make Electricity and Reduce Their Carbon Footprint'],[],[],-1,[],[],[],-1,[]
779,USA Today,left_center_bias,False,2017,-1,yes,yes,-1,yes,yes,no,-1,yes,yes,yes,-1,yes,no,no,-1,no,yes,yes,-1,yes,yes,no,-1,yes,no,no,-1,yes,no,no,-1,no,no,no,-1,no,yes,yes,-1,yes,yes,yes,-1,yes,yes,yes,-1,yes,no,no,-1,no,no,no,-1,no,no,no,-1,no,no,yes,-1,yes,no,no,-1,no,no,yes,-1,yes,,,-1,,yes,yes,-1,yes,yes,yes,-1,yes,yes,yes,-1,yes,yes,no,-1,no,no,no,-1,no,['the Paris climate accord 3'],['California 8'],-1,['President Trump â\x80\x99s 0'],['President Trump â\x80\x99s 0'],['President Trump â\x80\x99s 0'],-1,"[""President Obama 's 6""]",['other'  'U.S climate response'],['the Paris climate accord 3'],-1,"[""the nation 's 4""]",['other'  'fossil fuel companies'],[],-1,[],['U.S. is reducing dependence on fossil fuels even without Paris climate agreement'],['It is unlikely the US will meet the 26-28% target set out under the paris deal no that Trump had pulled out of the Paris agreement'],-1,['U.S. is reducing dependence on fossil fuels even without Paris climate agreement'],[],[],-1,[],[],[],-1,[]
36,nationalreview,right_bias,False,2019,-1,not_relevant,-1,-1,yes,not_relevant,-1,-1,no,not_relevant,-1,-1,yes,not_relevant,-1,-1,no,not_relevant,-1,-1,no,not_relevant,-1,-1,yes,not_relevant,-1,-1,no,not_relevant,-1,-1,yes,not_relevant,-1,-1,no,not_relevant,-1,-1,yes,not_relevant,-1,-1,yes,not_relevant,-1,-1,yes,not_relevant,-1,-1,no,not_relevant,-1,-1,no,not_relevant,-1,-1,no,not_relevant,-1,-1,yes,not_relevant,-1,-1,yes,not_relevant,-1,-1,no,not_relevant,-1,-1,,not_relevant,-1,-1,yes,not_relevant,-1,-1,yes,not_relevant,-1,-1,yes,not_relevant,-1,-1,no,not_relevant,-1,-1,yes,not_relevant,-1,-1,['finance media projects that promote their values 0'],not_relevant,-1,-1,['other'  'The Left'],not_relevant,-1,-1,['other'  'Conservatives '],not_relevant,-1,-1,[],not_relevant,-1,-1,['Hollywood projects financed by the Left have slowly radicalised the youth and general public '],not_relevant,-1,-1,['other'  'The Left'],not_relevant,-1,-1,['other'  'Conservatives ']
407,cnn,left_bias,False,2018,-1,yes,-1,-1,-1,yes,-1,-1,-1,no,-1,-1,-1,no,-1,-1,-1,yes,-1,-1,-1,no,-1,-1,-1,no,-1,-1,-1,no,-1,-1,-1,no,-1,-1,-1,no,-1,-1,-1,no,-1,-1,-1,no,-1,-1,-1,no,-1,-1,-1,no,-1,-1,-1,no,-1,-1,-1,no,-1,-1,-1,no,-1,-1,-1,no,-1,-1,-1,,-1,-1,-1,no,-1,-1,-1,yes,-1,-1,-1,yes,-1,-1,-1,yes,-1,-1,-1,no,-1,-1,-1,[],-1,-1,-1,['Pruitt 0'],-1,-1,-1,['other'  'U.S climate response'],-1,-1,-1,['other'  'fossil fuel industries'],-1,-1,-1,['Key steps that Scott Pruitt has taken at EPA'],-1,-1,-1,[],-1,-1,-1,[],-1,-1,-1
100,motherjones,left_bias,False,2019,-1,yes,yes,-1,-1,yes,yes,-1,-1,yes,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,yes,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,no,no,-1,-1,,,-1,-1,yes,yes,-1,-1,no,no,-1,-1,no,no,-1,-1,yes,yes,-1,-1,no,yes,-1,-1,['other'  'Democrat President'],['climate activists 4'],-1,-1,[],[],-1,-1,[],[],-1,-1,['other'  'U.S. climate response'],['climate 5'],-1,-1,['Nearly Every Democratic Presidential Candidate Is Now Backing a Debate on Climate Change'],['Nearly Every Democratic Presidential Candidate Is Now Backing a Debate on Climate Change'],-1,-1,[],['climate activists 4'],-1,-1,[],['no_loser'],-1,-1
